10,1712150763,0.0010399818420410156,3.4809112548828125e-05,6.413459777832031e-05,2.6226043701171875e-05,1.811981201171875e-05
11,1712150819,5.7220458984375e-05,3.361701965332031e-05,2.6941299438476562e-05,2.3603439331054688e-05,1.9073486328125e-05
12,1712150819,5.221366882324219e-05,2.4318695068359375e-05,2.2172927856445312e-05,2.765655517578125e-05,2.574920654296875e-05
13,1712150819,4.696846008300781e-05,3.719329833984375e-05,2.002716064453125e-05,1.9550323486328125e-05,3.218650817871094e-05
14,1712150819,5.364418029785156e-05,3.743171691894531e-05,2.6941299438476562e-05,2.8848648071289062e-05,1.9550323486328125e-05
15,1712150819,9.107589721679688e-05,4.172325134277344e-05,2.3365020751953125e-05,2.002716064453125e-05,2.6941299438476562e-05
16,1712150819,5.269050598144531e-05,2.5510787963867188e-05,2.7179718017578125e-05,2.6464462280273438e-05,3.790855407714844e-05
17,1712150819,6.651878356933594e-05,6.604194641113281e-05,7.05718994140625e-05,4.982948303222656e-05,3.1948089599609375e-05
18,1712150819,0.00011801719665527344,8.654594421386719e-05,6.67572021484375e-05,4.792213439941406e-05,6.747245788574219e-05
19,1712150819,0.00010275840759277344,5.984306335449219e-05,0.0002923011779785156,5.841255187988281e-05,4.553794860839844e-05
20,1712150819,8.296966552734375e-05,5.245208740234375e-05,6.67572021484375e-05,8.487701416015625e-05,9.441375732421875e-05
21,1712150819,8.535385131835938e-05,4.601478576660156e-05,4.220008850097656e-05,6.0558319091796875e-05,4.3392181396484375e-05
22,1712150819,9.918212890625e-05,5.650520324707031e-05,5.8650970458984375e-05,2.6464462280273438e-05,4.363059997558594e-05
23,1712150820,0.0001938343048095703,4.363059997558594e-05,3.647804260253906e-05,4.982948303222656e-05,4.410743713378906e-05
24,1712150820,5.841255187988281e-05,5.53131103515625e-05,5.698204040527344e-05,4.506111145019531e-05,5.364418029785156e-05
25,1712150820,6.29425048828125e-05,3.528594970703125e-05,2.4080276489257812e-05,2.2411346435546875e-05,2.8848648071289062e-05
26,1712150820,5.221366882324219e-05,8.606910705566406e-05,5.7697296142578125e-05,2.956390380859375e-05,5.3882598876953125e-05
27,1712150820,7.05718994140625e-05,3.695487976074219e-05,4.1484832763671875e-05,5.3882598876953125e-05,2.3603439331054688e-05
28,1712150820,8.869171142578125e-05,9.250640869140625e-05,8.130073547363281e-05,3.910064697265625e-05,4.935264587402344e-05
29,1712150820,6.175041198730469e-05,5.0067901611328125e-05,6.890296936035156e-05,5.1975250244140625e-05,3.504753112792969e-05
30,1712150820,7.152557373046875e-05,6.961822509765625e-05,0.00010061264038085938,4.57763671875e-05,6.246566772460938e-05
31,1712150820,0.00013589859008789062,7.390975952148438e-05,7.486343383789062e-05,7.772445678710938e-05,9.632110595703125e-05
32,1712150821,9.965896606445312e-05,0.00010657310485839844,0.00011515617370605469,8.869171142578125e-05,8.082389831542969e-05
33,1712150821,7.510185241699219e-05,9.560585021972656e-05,6.4849853515625e-05,4.5299530029296875e-05,0.00010085105895996094
34,1712150821,7.128715515136719e-05,3.695487976074219e-05,4.291534423828125e-05,4.6253204345703125e-05,3.361701965332031e-05
35,1712150821,0.00012063980102539062,3.2901763916015625e-05,7.033348083496094e-05,3.457069396972656e-05,5.078315734863281e-05
36,1712150821,6.4849853515625e-05,0.0001201629638671875,4.220008850097656e-05,4.100799560546875e-05,8.320808410644531e-05
37,1712150821,9.489059448242188e-05,5.745887756347656e-05,0.00012922286987304688,4.57763671875e-05,8.392333984375e-05
38,1712150822,0.00012254714965820312,3.170967102050781e-05,0.00015974044799804688,6.079673767089844e-05,5.245208740234375e-05
39,1712150822,9.632110595703125e-05,9.131431579589844e-05,5.7220458984375e-05,9.512901306152344e-05,7.033348083496094e-05
40,1712150822,0.00016069412231445312,5.459785461425781e-05,6.079673767089844e-05,0.00014901161193847656,0.00012135505676269531
