150,1708037407,0.00015306472778320312,0.00010752677917480469,0.00010514259338378906,0.00010275840759277344,0.00010061264038085938
151,1708037407,0.00012302398681640625,9.72747802734375e-05,0.0001773834228515625,9.34600830078125e-05,8.893013000488281e-05
152,1708037408,0.00014781951904296875,0.00012254714965820312,0.00010776519775390625,9.989738464355469e-05,9.655952453613281e-05
153,1708037408,0.0001499652862548828,9.5367431640625e-05,9.775161743164062e-05,9.441375732421875e-05,9.632110595703125e-05
154,1708037409,0.0003199577331542969,9.632110595703125e-05,9.560585021972656e-05,9.179115295410156e-05,9.059906005859375e-05
155,1708037410,0.00018978118896484375,0.00011014938354492188,0.00010585784912109375,0.00010800361633300781,0.00010991096496582031
156,1708037410,0.00018095970153808594,0.00012421607971191406,0.00010418891906738281,0.00011205673217773438,0.00010800361633300781
157,1708037411,0.00013875961303710938,9.632110595703125e-05,9.608268737792969e-05,9.417533874511719e-05,9.202957153320312e-05
158,1708037412,0.00016546249389648438,0.00010704994201660156,0.00010776519775390625,0.00010585784912109375,0.00011086463928222656
159,1708037412,0.00013446807861328125,9.322166442871094e-05,9.512901306152344e-05,9.489059448242188e-05,9.679794311523438e-05
160,1708037413,0.0001323223114013672,9.632110595703125e-05,9.775161743164062e-05,9.655952453613281e-05,9.465217590332031e-05
161,1708037414,0.00014448165893554688,9.751319885253906e-05,9.5367431640625e-05,9.608268737792969e-05,9.489059448242188e-05
162,1708037414,0.00016260147094726562,0.00010538101196289062,0.00010085105895996094,9.822845458984375e-05,0.00029468536376953125
163,1708037415,0.00015997886657714844,0.00010442733764648438,0.00010037422180175781,9.870529174804688e-05,9.870529174804688e-05
164,1708037415,0.00017452239990234375,0.00010347366333007812,9.679794311523438e-05,9.942054748535156e-05,9.5367431640625e-05
165,1708037416,0.0001709461212158203,0.00011610984802246094,0.00011610984802246094,0.00011420249938964844,0.0001125335693359375
166,1708037417,0.00016951560974121094,0.0001087188720703125,0.00010538101196289062,0.00010323524475097656,0.00010514259338378906
167,1708037418,0.0001671314239501953,0.00010633468627929688,0.00010824203491210938,0.00010466575622558594,0.0001571178436279297
168,1708037418,0.0001678466796875,0.00010704994201660156,0.00010585784912109375,0.00010156631469726562,0.00011920928955078125
169,1708037419,0.00016617774963378906,0.000110626220703125,0.00010728836059570312,0.0001232624053955078,0.0001068115234375
170,1708037420,0.00015163421630859375,0.00010418891906738281,0.00010657310485839844,9.870529174804688e-05,0.00010037422180175781
171,1708037420,0.00016355514526367188,0.00011181831359863281,0.0001926422119140625,0.00013375282287597656,0.00010895729064941406
172,1708037421,0.00015974044799804688,0.00010943412780761719,0.00010943412780761719,0.00010728836059570312,0.00010013580322265625
173,1708037422,0.0002446174621582031,0.00011658668518066406,0.00011277198791503906,0.00011181831359863281,0.0001087188720703125
174,1708037423,0.0002231597900390625,0.00014019012451171875,0.00011467933654785156,0.00010895729064941406,0.00010991096496582031
175,1708037423,0.00017547607421875,0.00011420249938964844,0.00010466575622558594,0.00010466575622558594,0.0001049041748046875
176,1708037424,0.00020313262939453125,0.00011467933654785156,0.00011944770812988281,0.00011301040649414062,0.00011348724365234375
177,1708037425,0.0001728534698486328,0.00011754035949707031,0.00011229515075683594,0.00011229515075683594,0.00011205673217773438
178,1708037426,0.0001823902130126953,0.00011730194091796875,0.00010967254638671875,0.00011110305786132812,0.00013828277587890625
179,1708037426,0.00019788742065429688,0.0001285076141357422,0.00011777877807617188,0.00028777122497558594,0.0001709461212158203
180,1708037427,0.00018477439880371094,0.00012159347534179688,0.00013589859008789062,0.00011801719665527344,0.00011777877807617188
181,1708037428,0.00017142295837402344,0.00011348724365234375,0.00010752677917480469,0.00010514259338378906,0.00010395050048828125
182,1708037429,0.0001938343048095703,0.00013017654418945312,0.0001285076141357422,0.00012731552124023438,0.00011897087097167969
183,1708037430,0.0001659393310546875,0.00017380714416503906,0.0001785755157470703,0.00012254714965820312,0.00011682510375976562
184,1708037431,0.00025272369384765625,0.00012421607971191406,0.0001201629638671875,0.00011849403381347656,0.00011610984802246094
185,1708037432,0.00019288063049316406,0.00011515617370605469,0.00011610984802246094,0.00011444091796875,0.00011491775512695312
