8,1708304041,0.0001347064971923828,4.9114227294921875e-05,5.030632019042969e-05,4.220008850097656e-05,5.173683166503906e-05
9,1708304041,8.273124694824219e-05,4.982948303222656e-05,4.6253204345703125e-05,1.3589859008789062e-05,1.1444091796875e-05
10,1708304041,7.891654968261719e-05,5.817413330078125e-05,5.125999450683594e-05,3.910064697265625e-05,5.125999450683594e-05
11,1708304041,0.00010824203491210938,6.389617919921875e-05,4.76837158203125e-05,2.8133392333984375e-05,4.863739013671875e-05
12,1708304041,8.893013000488281e-05,6.747245788574219e-05,5.888938903808594e-05,5.459785461425781e-05,6.556510925292969e-05
13,1708304041,9.822845458984375e-05,7.557868957519531e-05,7.462501525878906e-05,8.749961853027344e-05,7.510185241699219e-05
14,1708304041,0.0001125335693359375,7.891654968261719e-05,0.00013399124145507812,0.00011324882507324219,8.893013000488281e-05
15,1708304041,0.00010442733764648438,6.67572021484375e-05,7.390975952148438e-05,6.890296936035156e-05,6.127357482910156e-05
16,1708304041,0.00010156631469726562,8.20159912109375e-05,9.393692016601562e-05,0.0001227855682373047,7.581710815429688e-05
17,1708304041,0.00011444091796875,8.869171142578125e-05,7.462501525878906e-05,9.5367431640625e-05,8.225440979003906e-05
18,1708304041,0.0001475811004638672,8.749961853027344e-05,7.43865966796875e-05,7.772445678710938e-05,7.891654968261719e-05
19,1708304041,0.0001952648162841797,9.202957153320312e-05,8.20159912109375e-05,9.465217590332031e-05,8.296966552734375e-05
20,1708304041,0.0001392364501953125,9.036064147949219e-05,0.0001049041748046875,0.00012063980102539062,8.463859558105469e-05
