15,1708304077,0.0001609325408935547,0.0001227855682373047,7.367134094238281e-05,6.961822509765625e-05,7.390975952148438e-05,6.0558319091796875e-05,1.3828277587890625e-05,6.890296936035156e-05,5.602836608886719e-05,6.985664367675781e-05,0.00011086463928222656,6.008148193359375e-05,0.00011754035949707031,7.677078247070312e-05,6.175041198730469e-05,6.365776062011719e-05,7.104873657226562e-05,6.389617919921875e-05,6.508827209472656e-05,6.198883056640625e-05,6.270408630371094e-05,9.942054748535156e-05,5.817413330078125e-05,6.246566772460938e-05,4.315376281738281e-05,6.818771362304688e-05,5.054473876953125e-05,6.699562072753906e-05,5.3882598876953125e-05,5.817413330078125e-05,7.104873657226562e-05,6.818771362304688e-05,6.031990051269531e-05,6.747245788574219e-05,5.7220458984375e-05,6.175041198730469e-05,5.626678466796875e-05,5.650520324707031e-05,5.793571472167969e-05,6.341934204101562e-05
16,1708304077,0.0001366138458251953,6.771087646484375e-05,3.147125244140625e-05,7.271766662597656e-05,7.009506225585938e-05,6.0558319091796875e-05,6.628036499023438e-05,5.7220458984375e-05,3.0994415283203125e-05,1.239776611328125e-05,7.390975952148438e-05,7.867813110351562e-05,6.222724914550781e-05,6.580352783203125e-05,6.890296936035156e-05,7.224082946777344e-05,5.507469177246094e-05,6.175041198730469e-05,6.723403930664062e-05,6.222724914550781e-05,6.866455078125e-05,3.9577484130859375e-05,8.535385131835938e-05,5.5789947509765625e-05,6.985664367675781e-05,8.058547973632812e-05,1.3113021850585938e-05,6.771087646484375e-05,5.3882598876953125e-05,6.985664367675781e-05,7.748603820800781e-05,5.7697296142578125e-05,6.747245788574219e-05,0.0001201629638671875,7.963180541992188e-05,6.437301635742188e-05,6.29425048828125e-05,6.628036499023438e-05,6.747245788574219e-05,6.580352783203125e-05
17,1708304077,0.00011277198791503906,5.364418029785156e-05,7.677078247070312e-05,7.2479248046875e-05,5.316734313964844e-05,5.698204040527344e-05,8.916854858398438e-05,6.866455078125e-05,8.654594421386719e-05,7.2479248046875e-05,8.034706115722656e-05,6.628036499023438e-05,7.581710815429688e-05,6.961822509765625e-05,6.461143493652344e-05,7.367134094238281e-05,6.794929504394531e-05,6.794929504394531e-05,6.246566772460938e-05,6.413459777832031e-05,9.608268737792969e-05,7.200241088867188e-05,7.915496826171875e-05,6.866455078125e-05,7.343292236328125e-05,8.726119995117188e-05,5.1975250244140625e-05,6.604194641113281e-05,8.511543273925781e-05,5.602836608886719e-05,8.082389831542969e-05,0.0001239776611328125,3.0040740966796875e-05,0.00011181831359863281,8.702278137207031e-05,9.799003601074219e-05,7.081031799316406e-05,6.651878356933594e-05,6.031990051269531e-05,6.961822509765625e-05
18,1708304077,0.00013446807861328125,8.082389831542969e-05,8.225440979003906e-05,7.390975952148438e-05,7.128715515136719e-05,7.343292236328125e-05,7.581710815429688e-05,8.153915405273438e-05,7.653236389160156e-05,7.200241088867188e-05,8.058547973632812e-05,8.606910705566406e-05,9.465217590332031e-05,7.963180541992188e-05,7.2479248046875e-05,8.797645568847656e-05,7.343292236328125e-05,7.224082946777344e-05,7.176399230957031e-05,1.621246337890625e-05,8.940696716308594e-05,7.939338684082031e-05,7.414817810058594e-05,7.772445678710938e-05,7.295608520507812e-05,7.05718994140625e-05,7.939338684082031e-05,7.462501525878906e-05,2.9802322387695312e-05,5.555152893066406e-05,7.390975952148438e-05,6.604194641113281e-05,7.081031799316406e-05,9.179115295410156e-05,8.0108642578125e-05,8.0108642578125e-05,6.818771362304688e-05,7.486343383789062e-05,8.416175842285156e-05,7.677078247070312e-05
19,1708304077,0.00013208389282226562,9.179115295410156e-05,8.96453857421875e-05,8.702278137207031e-05,7.867813110351562e-05,8.296966552734375e-05,8.177757263183594e-05,7.390975952148438e-05,9.417533874511719e-05,9.942054748535156e-05,9.679794311523438e-05,8.916854858398438e-05,7.271766662597656e-05,8.153915405273438e-05,0.0001404285430908203,8.511543273925781e-05,9.179115295410156e-05,7.843971252441406e-05,7.963180541992188e-05,8.821487426757812e-05,7.796287536621094e-05,8.082389831542969e-05,8.344650268554688e-05,7.510185241699219e-05,0.00010609626770019531,9.751319885253906e-05,8.368492126464844e-05,9.202957153320312e-05,7.700920104980469e-05,8.821487426757812e-05,8.153915405273438e-05,7.772445678710938e-05,7.915496826171875e-05,7.772445678710938e-05,7.963180541992188e-05,0.00010347366333007812,8.344650268554688e-05,7.581710815429688e-05,6.413459777832031e-05,6.890296936035156e-05
20,1708304077,0.0001366138458251953,0.00010800361633300781,9.131431579589844e-05,8.940696716308594e-05,9.179115295410156e-05,8.893013000488281e-05,9.107589721679688e-05,0.0001327991485595703,0.00012373924255371094,0.00010466575622558594,0.00012445449829101562,0.00012636184692382812,0.00011563301086425781,9.131431579589844e-05,8.177757263183594e-05,8.368492126464844e-05,9.298324584960938e-05,7.414817810058594e-05,8.535385131835938e-05,0.00022554397583007812,0.00010967254638671875,0.00010013580322265625,9.417533874511719e-05,0.00010251998901367188,8.130073547363281e-05,9.012222290039062e-05,9.775161743164062e-05,7.915496826171875e-05,7.748603820800781e-05,8.821487426757812e-05,9.036064147949219e-05,8.678436279296875e-05,8.058547973632812e-05,0.00012636184692382812,9.417533874511719e-05,9.202957153320312e-05,0.00010156631469726562,9.679794311523438e-05,8.344650268554688e-05,6.103515625e-05
21,1708304077,0.00013709068298339844,0.00016760826110839844,8.988380432128906e-05,8.320808410644531e-05,7.700920104980469e-05,8.20159912109375e-05,0.00011157989501953125,0.00010752677917480469,7.700920104980469e-05,8.606910705566406e-05,0.0001938343048095703,8.749961853027344e-05,7.796287536621094e-05,7.677078247070312e-05,9.059906005859375e-05,8.082389831542969e-05,9.322166442871094e-05,9.059906005859375e-05,9.083747863769531e-05,7.557868957519531e-05,8.749961853027344e-05,8.702278137207031e-05,8.797645568847656e-05,8.344650268554688e-05,8.225440979003906e-05,8.869171142578125e-05,0.00010061264038085938,9.584426879882812e-05,7.390975952148438e-05,7.700920104980469e-05,7.891654968261719e-05,7.700920104980469e-05,8.225440979003906e-05,8.296966552734375e-05,8.20159912109375e-05,8.249282836914062e-05,8.749961853027344e-05,7.987022399902344e-05,7.891654968261719e-05,9.012222290039062e-05
22,1708304077,0.00014710426330566406,8.7738037109375e-05,8.106231689453125e-05,0.00010824203491210938,0.00016760826110839844,8.845329284667969e-05,9.393692016601562e-05,9.179115295410156e-05,9.1552734375e-05,0.00010967254638671875,0.00011610984802246094,9.012222290039062e-05,8.058547973632812e-05,9.703636169433594e-05,0.00010538101196289062,9.417533874511719e-05,9.465217590332031e-05,8.7738037109375e-05,9.775161743164062e-05,9.870529174804688e-05,8.034706115722656e-05,0.00011324882507324219,9.5367431640625e-05,8.082389831542969e-05,0.00019049644470214844,0.00011849403381347656,8.487701416015625e-05,9.131431579589844e-05,0.0001499652862548828,8.893013000488281e-05,8.535385131835938e-05,9.822845458984375e-05,0.00010919570922851562,9.202957153320312e-05,7.843971252441406e-05,9.059906005859375e-05,8.535385131835938e-05,8.487701416015625e-05,9.489059448242188e-05,9.34600830078125e-05
23,1708304077,0.00012373924255371094,9.942054748535156e-05,0.00010776519775390625,8.606910705566406e-05,7.939338684082031e-05,9.083747863769531e-05,8.20159912109375e-05,0.00010251998901367188,0.00016760826110839844,9.179115295410156e-05,6.318092346191406e-05,0.00012111663818359375,8.511543273925781e-05,9.72747802734375e-05,0.00010800361633300781,0.00013828277587890625,9.131431579589844e-05,8.368492126464844e-05,8.463859558105469e-05,9.775161743164062e-05,8.893013000488281e-05,0.00010347366333007812,9.965896606445312e-05,0.00011515617370605469,9.608268737792969e-05,5.53131103515625e-05,8.916854858398438e-05,8.7738037109375e-05,8.7738037109375e-05,8.630752563476562e-05,0.00012493133544921875,0.00011110305786132812,0.00010275840759277344,9.393692016601562e-05,5.5789947509765625e-05,0.00010585784912109375,9.322166442871094e-05,0.00011849403381347656,8.106231689453125e-05,8.7738037109375e-05
24,1708304077,0.0001423358917236328,9.1552734375e-05,9.870529174804688e-05,9.989738464355469e-05,9.322166442871094e-05,9.107589721679688e-05,9.012222290039062e-05,8.487701416015625e-05,0.00022077560424804688,0.00011587142944335938,0.0001010894775390625,8.630752563476562e-05,8.487701416015625e-05,9.822845458984375e-05,4.744529724121094e-05,0.00011157989501953125,3.933906555175781e-05,8.988380432128906e-05,0.00010204315185546875,9.036064147949219e-05,8.249282836914062e-05,8.797645568847656e-05,9.512901306152344e-05,9.846687316894531e-05,9.608268737792969e-05,8.96453857421875e-05,8.797645568847656e-05,8.96453857421875e-05,0.00010704994201660156,8.988380432128906e-05,0.00012373924255371094,8.845329284667969e-05,9.393692016601562e-05,9.202957153320312e-05,8.749961853027344e-05,9.250640869140625e-05,8.630752563476562e-05,8.702278137207031e-05,9.131431579589844e-05,9.965896606445312e-05
