15,5.316734313964844e-05,1.6927719116210938e-05,8.106231689453125e-05,2.09808349609375e-05,6.318092346191406e-05,2.3603439331054688e-05,1.5020370483398438e-05,1.4543533325195312e-05,1.1920928955078125e-05,1.2159347534179688e-05,1.239776611328125e-05,0.00017905235290527344,1.8358230590820312e-05,1.2874603271484375e-05,1.3828277587890625e-05,1.1920928955078125e-05,1.3113021850585938e-05,1.1205673217773438e-05,1.1682510375976562e-05,1.1444091796875e-05,1.0251998901367188e-05,1.049041748046875e-05,1.1444091796875e-05,1.0967254638671875e-05,1.049041748046875e-05,1.239776611328125e-05,1.3589859008789062e-05,1.049041748046875e-05,1.3828277587890625e-05,1.0251998901367188e-05
16,2.0742416381835938e-05,1.621246337890625e-05,1.1682510375976562e-05,1.1205673217773438e-05,1.049041748046875e-05,1.3113021850585938e-05,1.3589859008789062e-05,1.4781951904296875e-05,1.33514404296875e-05,1.2159347534179688e-05,1.0967254638671875e-05,1.2874603271484375e-05,1.1920928955078125e-05,1.0728836059570312e-05,1.0013580322265625e-05,1.0013580322265625e-05,1.239776611328125e-05,1.1682510375976562e-05,9.298324584960938e-06,1.2159347534179688e-05,1.0013580322265625e-05,1.1920928955078125e-05,1.0728836059570312e-05,9.775161743164062e-06,1.049041748046875e-05,1.0013580322265625e-05,1.3113021850585938e-05,3.0040740966796875e-05,1.5497207641601562e-05,1.3113021850585938e-05
17,2.574920654296875e-05,1.4543533325195312e-05,1.2636184692382812e-05,1.33514404296875e-05,1.1205673217773438e-05,1.239776611328125e-05,1.049041748046875e-05,1.3113021850585938e-05,1.2874603271484375e-05,1.1920928955078125e-05,1.3113021850585938e-05,1.0967254638671875e-05,1.1444091796875e-05,1.0251998901367188e-05,1.1444091796875e-05,1.1205673217773438e-05,1.1444091796875e-05,9.775161743164062e-06,9.5367431640625e-06,1.1205673217773438e-05,1.1920928955078125e-05,1.0251998901367188e-05,1.0967254638671875e-05,9.775161743164062e-06,1.1444091796875e-05,1.0728836059570312e-05,9.298324584960938e-06,1.3828277587890625e-05,1.1682510375976562e-05,1.2159347534179688e-05
18,2.2411346435546875e-05,1.3589859008789062e-05,1.239776611328125e-05,1.2636184692382812e-05,1.049041748046875e-05,1.049041748046875e-05,1.0967254638671875e-05,1.1682510375976562e-05,1.0728836059570312e-05,1.0013580322265625e-05,1.2159347534179688e-05,1.1444091796875e-05,9.775161743164062e-06,1.3589859008789062e-05,1.3113021850585938e-05,1.1205673217773438e-05,1.2874603271484375e-05,2.09808349609375e-05,1.1920928955078125e-05,1.71661376953125e-05,1.0013580322265625e-05,1.1682510375976562e-05,1.239776611328125e-05,1.3589859008789062e-05,1.2874603271484375e-05,1.3113021850585938e-05,1.0013580322265625e-05,1.049041748046875e-05,1.239776611328125e-05,1.3828277587890625e-05
19,2.5033950805664062e-05,1.2874603271484375e-05,1.1682510375976562e-05,1.0967254638671875e-05,1.2636184692382812e-05,1.0967254638671875e-05,1.1205673217773438e-05,1.239776611328125e-05,1.1682510375976562e-05,1.430511474609375e-05,1.52587890625e-05,1.2874603271484375e-05,1.3113021850585938e-05,1.4543533325195312e-05,1.239776611328125e-05,1.2636184692382812e-05,1.0728836059570312e-05,1.0251998901367188e-05,1.2636184692382812e-05,1.3113021850585938e-05,1.049041748046875e-05,1.049041748046875e-05,1.0013580322265625e-05,1.1444091796875e-05,1.33514404296875e-05,0.00016117095947265625,1.5735626220703125e-05,1.5497207641601562e-05,1.2159347534179688e-05,1.1205673217773438e-05
20,2.3126602172851562e-05,1.3589859008789062e-05,1.33514404296875e-05,1.3828277587890625e-05,1.3113021850585938e-05,1.2636184692382812e-05,1.1682510375976562e-05,1.430511474609375e-05,1.1205673217773438e-05,1.1682510375976562e-05,1.52587890625e-05,1.430511474609375e-05,1.1205673217773438e-05,1.1920928955078125e-05,1.1682510375976562e-05,9.5367431640625e-06,1.0967254638671875e-05,1.4781951904296875e-05,1.239776611328125e-05,1.3589859008789062e-05,1.5735626220703125e-05,1.049041748046875e-05,2.7894973754882812e-05,1.3828277587890625e-05,1.6450881958007812e-05,1.4066696166992188e-05,1.0967254638671875e-05,1.0728836059570312e-05,1.2159347534179688e-05,1.2636184692382812e-05
21,2.193450927734375e-05,1.6927719116210938e-05,1.4543533325195312e-05,1.2874603271484375e-05,1.7642974853515625e-05,1.2874603271484375e-05,1.52587890625e-05,1.0728836059570312e-05,1.1444091796875e-05,1.3828277587890625e-05,1.4543533325195312e-05,1.4543533325195312e-05,1.52587890625e-05,1.1205673217773438e-05,1.5497207641601562e-05,1.33514404296875e-05,1.1920928955078125e-05,1.239776611328125e-05,1.4066696166992188e-05,1.4543533325195312e-05,1.2636184692382812e-05,1.1682510375976562e-05,1.52587890625e-05,1.5020370483398438e-05,1.0728836059570312e-05,2.3365020751953125e-05,1.4781951904296875e-05,1.621246337890625e-05,1.4781951904296875e-05,1.3113021850585938e-05
22,3.1948089599609375e-05,1.8835067749023438e-05,1.3113021850585938e-05,1.5735626220703125e-05,1.4066696166992188e-05,1.52587890625e-05,1.2636184692382812e-05,1.33514404296875e-05,1.71661376953125e-05,1.6450881958007812e-05,1.52587890625e-05,1.1444091796875e-05,1.1682510375976562e-05,1.0967254638671875e-05,1.2159347534179688e-05,1.0967254638671875e-05,1.33514404296875e-05,1.0967254638671875e-05,1.1205673217773438e-05,1.239776611328125e-05,1.430511474609375e-05,1.4066696166992188e-05,1.33514404296875e-05,1.2159347534179688e-05,1.049041748046875e-05,1.621246337890625e-05,1.33514404296875e-05,1.3589859008789062e-05,1.52587890625e-05,1.049041748046875e-05
23,2.0742416381835938e-05,1.811981201171875e-05,1.7642974853515625e-05,1.2159347534179688e-05,1.4066696166992188e-05,1.4543533325195312e-05,1.3113021850585938e-05,1.33514404296875e-05,1.1920928955078125e-05,1.430511474609375e-05,1.1444091796875e-05,1.1682510375976562e-05,1.52587890625e-05,1.1444091796875e-05,1.3113021850585938e-05,1.239776611328125e-05,1.1205673217773438e-05,1.2636184692382812e-05,1.33514404296875e-05,1.6450881958007812e-05,1.6450881958007812e-05,1.4066696166992188e-05,1.33514404296875e-05,1.4781951904296875e-05,1.0728836059570312e-05,1.52587890625e-05,1.33514404296875e-05,1.1205673217773438e-05,1.3828277587890625e-05,1.0251998901367188e-05
24,3.361701965332031e-05,1.621246337890625e-05,1.33514404296875e-05,1.3589859008789062e-05,1.6927719116210938e-05,1.1444091796875e-05,1.52587890625e-05,1.2636184692382812e-05,1.1444091796875e-05,1.6689300537109375e-05,1.049041748046875e-05,1.3589859008789062e-05,1.1444091796875e-05,1.3828277587890625e-05,1.239776611328125e-05,1.239776611328125e-05,1.1920928955078125e-05,1.1682510375976562e-05,1.4066696166992188e-05,1.430511474609375e-05,1.0251998901367188e-05,1.239776611328125e-05,2.1219253540039062e-05,1.1682510375976562e-05,1.2874603271484375e-05,1.2874603271484375e-05,1.4066696166992188e-05,1.1682510375976562e-05,1.0967254638671875e-05,1.0013580322265625e-05
