900,500,1.0,0.0,50,5,Tournament,3,PMXCastudil,SimpleSwap,ElitismMuPlusLambda,30,94.33876510000107,[302, 94.33876510000107],146.8803439199995,27.316605401803987
146.5021303000001,201.41237090000018,134.71935839999992,142.0305628999999,136.82717529999957,201.66592670000068,94.33876510000107,123.15743810000095,116.92219790000058,141.7346222999986,98.87540340000123,195.51262439999914,153.09560210000063,146.23027489999936,140.29678789999662,171.55681179999874,121.08590370000275,186.6579328000007,165.93673419999732,146.44293970000308,135.2250394999919,138.18756529999882,147.93863860000465,166.95062710000138,141.64573780000273,115.5775792999998,167.50738089998958,147.79461120000087,163.06047850000323,117.52109659999041
287,308,295,285,284,317,302,294,318,296,278,315,279,294,285,290,288,309,291,286,285,287,280,307,310,294,306,289,294,291
146.5021303000001,201.41237090000018,131.17807250000016,142.0305628999999,136.82717529999957,201.66592670000068,94.33876510000107,123.15743810000095,116.92219790000058,141.7346222999986,98.87540340000123,195.51262439999914,153.09560210000063,146.23027489999936,140.29678789999662,171.55681179999874,121.08590370000275,186.6579328000007,165.93673419999732,146.44293970000308,135.2250394999919,138.18756529999882,147.93863860000465,166.95062710000138,141.64573780000273,115.5775792999998,167.50738089998958,147.79461120000087,163.06047850000323,117.52109659999041
1,430.7,469.54686666666663,429.6666666666667,461.6751999999999
2,426.76666666666665,464.78559999999993,425.26666666666665,454.93160000000006
3,424.73333333333335,461.58226666666667,422.9,450.02700000000004
4,421.1333333333333,459.0604666666667,420.43333333333334,446.12946666666664
5,418.6666666666667,457.02179999999987,417.76666666666665,442.91353333333336
6,417.93333333333334,455.0562,416.06666666666666,439.9718666666667
7,415.76666666666665,453.04919999999987,414.0,437.1817333333332
8,411.9,451.1112666666667,410.73333333333335,434.50360000000006
9,410.1333333333333,448.1355333333333,408.06666666666666,431.61879999999996
10,408.3666666666667,445.0943333333333,406.46666666666664,428.7087333333333
11,404.96666666666664,441.8490666666668,403.46666666666664,425.7961333333332
12,402.2,438.3501333333333,400.93333333333334,422.7077999999999
13,399.5,434.55540000000013,398.43333333333334,419.53013333333325
14,397.8333333333333,429.84059999999994,396.9,416.1596666666668
15,395.06666666666666,425.0630000000001,394.03333333333336,412.4777999999999
16,390.5,420.0089333333333,390.3,408.67706666666675
17,387.9,415.1825999999999,387.56666666666666,404.8997333333334
18,384.3666666666667,410.3120666666667,384.1,401.06366666666673
19,381.9,406.0411333333333,381.4,397.33080000000007
20,377.53333333333336,401.0367333333333,377.5,393.5459333333334
21,374.46666666666664,396.98793333333344,374.2,389.8107333333334
22,371.1333333333333,392.78260000000006,371.03333333333336,386.1159333333333
23,367.03333333333336,388.35493333333335,366.9,382.39059999999995
24,364.3666666666667,384.16153333333335,364.2,378.72973333333334
25,361.23333333333335,380.17186666666663,361.06666666666666,375.1338666666667
26,357.73333333333335,376.21666666666675,357.6,371.5032666666667
27,353.76666666666665,372.4008,353.76666666666665,367.89506666666665
28,350.6666666666667,368.56539999999984,350.6333333333333,364.33386666666667
29,348.06666666666666,364.8976666666667,348.03333333333336,360.85226666666665
30,345.06666666666666,361.4915333333333,344.96666666666664,357.52086666666673
31,342.3666666666667,358.15919999999994,342.3,354.2230666666667
32,339.8,354.8819333333333,339.56666666666666,351.05640000000005
33,336.1666666666667,351.8092666666666,336.1,347.98693333333335
34,334.1,348.7386666666666,333.96666666666664,344.9737333333333
35,330.76666666666665,345.51666666666665,330.76666666666665,341.9392666666665
36,327.8333333333333,342.6646000000002,327.73333333333335,338.9993333333333
37,324.6,339.2918666666666,324.5,336.0496666666668
38,322.0,336.0930666666667,321.8,333.1537333333334
39,320.1333333333333,333.0532,320.0,330.3082666666666
40,316.6666666666667,330.0576,316.56666666666666,327.4517333333334
41,314.7,327.2927333333334,314.53333333333336,324.68053333333336
42,312.03333333333336,324.48046666666676,312.0,321.9261333333333
43,309.93333333333334,321.7006666666667,309.8333333333333,319.2519333333333
44,307.1,319.0571333333334,307.03333333333336,316.6875333333333
45,304.6333333333333,316.49820000000005,304.5,314.204
46,302.3666666666667,314.04266666666666,302.3333333333333,311.7400666666667
47,300.8333333333333,311.58673333333337,300.7,309.3591333333334
48,299.1666666666667,309.19079999999997,298.8666666666667,307.03980000000007
49,297.06666666666666,306.86553333333325,297.0,304.8057333333333
50,294.8333333333333,304.6358,294.8,302.6654666666667
